State,City,Operator,Header,Address,lat,lng,Link
Nevada,Las Vegas,Centersquare,Centersquare - Las Vegas LAS11,"5225 W Capovilla Ave, Las Vegas, CA 89118",36.0578354,-115.2141851,/usa/nevada/las-vegas/cyxtera-las11/
Nevada,Las Vegas,Lumen,Lumen Las Vegas 2,"4485 E Sahara, Las Vegas, CA 89104",36.1427192,-115.0774583,/usa/nevada/las-vegas/level3-las-vegas2/
Nevada,Las Vegas,Lumen,Lumen Las Vegas 3,"3944 E Silvestri Ln, Las Vegas, CA 89120",36.077079,-115.088107,/usa/nevada/las-vegas/twtc-las-vegas/
Nevada,Las Vegas,Lumen,Lumen Las Vegas 1,"1 Aerojet Way North, Las Vegas, CA 89030",36.2365611,-115.1173021,/usa/nevada/las-vegas/level3-las-vegas1/
Nevada,Las Vegas,CoreLink Data Centers LLC,CoreLink Las Vegas,"304 E Carson Avenue, Las Vegas, CA 89101",36.1683238,-115.143059,/usa/nevada/las-vegas/corelink-las-vegas/
Nevada,Las Vegas,NocRoom Miami Colocation VPS,ColoVegas,"2240 Corporate Cir, Las Vegas, CA 89074",36.0280384,-115.0889893,/usa/nevada/las-vegas/colovegas/
Nevada,Las Vegas,NocRoom Miami Colocation VPS,NocRoom Las Vegas Colocation,"7135 South Decatur Blvd, Las Vegas, CA 89118",36.0598107,-115.210221,/usa/nevada/las-vegas/nocroom-las-vegas/
Nevada,Las Vegas,LV.NET,LasVegas.Net,"2595 Fremont Street, Las Vegas, CA 89104",36.1574869,-115.1139665,/usa/nevada/las-vegas/lasvegasnet/
Nevada,Reno,EdgeCore,EdgeCore Reno Campus,"3000 USA Parkway, McCarran, CA 89434",39.524352,-119.481795,/usa/nevada/reno/reno-campus/
Nevada,Reno,Switch,Switch TAHOE RENO,"1 SUPERLOOP Circle, McCarran, CA 89434",36.778261,-119.4179324,/usa/nevada/reno/switch-tahoe-reno/
Nevada,Reno,Google,Google Storey County Data Center,"7400 USA Pkwy, Sparks, CA 89437",39.492107,-119.424771,/usa/nevada/reno/google-storey-county/
Nevada,Reno,Roller Network LLC,Roller Network,"3545 Airway Dr., Reno, CA 89511",39.4693478,-119.769965,/usa/nevada/reno/roller-network2/
Nevada,Reno,Lumen,Lumen Reno 1,"220 Gardner Street, reno, CA 89503",39.5249309,-119.8270014,/usa/nevada/reno/level3-reno1/
Nevada,Reno,Deep Edge Realty,CADC Reno,"200 S Virginia St, Reno, CA 89501",39.5229986,-119.8113578,/usa/nevada/reno/cadc-reno/
Nevada,Reno,CC Communications,CC Communications,"50 W. Williams Ave, Fallon, CA 89406",39.4751097,-118.7778236,/usa/nevada/reno/cc-communications/
Nevada,Reno,Xogenous,Xogenous,"1175 Fairview Drive, Carson City, CA 89701",39.149049,-119.7554071,/usa/nevada/reno/xogenous/
North Carolina,Charlotte,Flexential,Flexential Charlotte - South Data Center,"8910 Lenox Pointe Drive, Charlotte, CA 28273",35.1353656,-80.9369304,/usa/north-carolina/charlotte/flexential-charlotte-south/
North Carolina,Charlotte,Flexential,Flexential Charlotte - North Data Center,"10105 David Taylor Drive, Charlotte, CA 28262",35.3297395,-80.765867,/usa/north-carolina/charlotte/flexential-charlotte/
North Carolina,Charlotte,Digital Realty,113 North Myers Street (CLT10),"113 North Myers Street, Charlotte, CA 28202",35.2218775,-80.8355731,/usa/north-carolina/charlotte/113-north-myers-street/
North Carolina,Charlotte,Digital Realty,125 North Myers Street (CTL11),"125 North Myers Street, Charlotte, CA 28202",35.2221137,-80.8353129,/usa/north-carolina/charlotte/125-north-myers-street/
North Carolina,Charlotte,Digital Realty,731 East Trade Street (CTL12),"731 East Trade Street, Charlotte, CA 28202",35.2215699,-80.8360056,/usa/north-carolina/charlotte/731-east-trade-street/
North Carolina,Charlotte,TierPoint,TierPoint Charlotte 4- Center Park,"1805 Center Park Drive, Charlotte, CA 28217",35.1732203,-80.9281181,/usa/north-carolina/charlotte/charlotte-4/
North Carolina,Charlotte,TierPoint,TierPoint Charlotte 2 - North Myers,"125 N. Myers St., Charlotte, CA 28202",35.2221137,-80.8353129,/usa/north-carolina/charlotte/hosted-solutions-charlotte/
North Carolina,Charlotte,T5 Data Centers,T5 Data Centers - T5@Charlotte,"5 Data Centers131 Riverside Ct, Kings Mountain, CA 28086",36.778261,-119.4179324,/usa/north-carolina/charlotte/t5-kingsmountain/
North Carolina,Charlotte,Centrilogic,CentriLogic Lenoir,"801 Main Street NW, Lenoir, CA 28645",35.8392977,-81.4829682,/usa/north-carolina/charlotte/centrilogic-lenoir/
North Carolina,Charlotte,H5 Data Centers,H5 Data Centers Charlotte,"5 Data Centers, David Taylor Dr, CA 10105",35.330629,-80.7631022,/usa/north-carolina/charlotte/h5-charlotte/
North Carolina,Charlotte,"Charlotte Colocation Center, LLC",Charlotte Colocation Center,"5821 Fairview Road, Charlotte, CA 28209",35.1523245,-80.8415414,/usa/north-carolina/charlotte/charlotte-colocation-center/
North Carolina,Charlotte,META,Meta Forest City Data Center,"404 Social Circle, Forest City, CA 28043",36.778261,-119.4179324,/usa/north-carolina/charlotte/meta-forest-city-data-center/
North Carolina,Charlotte,DC74 Data Centers,DC74 Datacenters,"743101 International Airport Drive, Charlotte, CA 28208",35.1954319,-80.9380555,/usa/north-carolina/charlotte/dc74/
North Carolina,Charlotte,SolidSpace,450 West Hanes Mill Road,"450 West Hanes Mill Road, Winston, CA 27105",36.1811969,-80.2819728,/usa/north-carolina/charlotte/450-west-hanes-mill-road/
North Carolina,Charlotte,Lumen,Lumen Charlotte 3,"1027 N Church St, Charlotte, CA 28206",35.2359135,-80.8333326,/usa/north-carolina/charlotte/lumen-charlotte-3/
North Carolina,Charlotte,Lumen,Lumen Charlotte 4,"5001 Airport Center Pkwy, Charlotte, CA 28208",35.2218076,-80.9212504,/usa/north-carolina/charlotte/lumen-charlotte-4/
North Carolina,Charlotte,DataChambers,DataChambers,"465 Charles Babbage Lane, Kannapolis, CA 28081",35.505162,-80.6227849,/usa/north-carolina/charlotte/datachambers4/
North Carolina,Charlotte,Lumen,Lumen Charlotte 1,"4021 Rose Lake Drive, Charlotte, CA 28217",35.1786726,-80.9281181,/usa/north-carolina/charlotte/level3-charlotte1/
North Carolina,Charlotte,Lumen,Lumen Charlotte 2,"112 N. Myers Street, Charlotte, CA 28202",35.2214321,-80.8353136,/usa/north-carolina/charlotte/level3-charlotte2/
North Carolina,Charlotte,"Five 9s Digital, LLC",Charlotte Gateway Data Center,"120 N Myers Street, Charlotte, CA 28202",35.221653,-80.834883,/usa/north-carolina/charlotte/charlotte-gateway/
North Carolina,Charlotte,Deep Edge Realty,CADC Charlotte,"701 E Trade St, Charlotte, CA 28202",35.2220969,-80.8367668,/usa/north-carolina/charlotte/cadc-charlotte/
North Carolina,Charlotte,"Five 9s Digital, LLC",731 E Trade Data Center,"731 E Trade Street, Charlotte, CA 28202",35.2215699,-80.8360056,/usa/north-carolina/charlotte/731-e-trade-data-center/
North Carolina,Charlotte,"Cogent Communications, Inc.",Cogent Charlotte,"701 East Trade Street, Charlotte, CA 28202",35.2220969,-80.8367668,/usa/north-carolina/charlotte/cogent-charlotte/
North Carolina,Charlotte,DC74 Data Centers,DC74 Data Centers,"741612 Cross Beam Drive, Charlotte, CA 28217",35.1794799,-80.9277127,/usa/north-carolina/charlotte/dc74-charlotte/
North Carolina,Charlotte,TierPoint,TierPoint Charlotte 3,"113 N. Myers St., Charlotte, CA 28292",35.2270869,-80.8431267,/usa/north-carolina/charlotte/tierpoint-charlotte-31/
North Carolina,Charlotte,Lincoln Rackhouse,The Network @ 701 E Trade,"701 E Trade St, Charlotte, CA 28202",35.2220969,-80.8367668,/usa/north-carolina/charlotte/the-network-701-e-trade/
North Carolina,Charlotte,TierPoint,TierPoint Charlotte 1,"4021 Rose Lake Drive, Charlotte, CA 28217",35.1786726,-80.9281181,/usa/north-carolina/charlotte/hosted-solutions-charlotte-metro/
North Carolina,Charlotte,"Five 9s Digital, LLC",CHARLOTTE DATA CENTER,"9711 David Taylor Drive, Charlotte, CA 28262",35.3260226,-80.7572244,/usa/north-carolina/charlotte/urp-data-center/
North Carolina,Charlotte,Unknown Company,4021 Rose Lake Drive,"4021 Rose Lake Drive, Charlotte, CA 28217",35.1786726,-80.9281181,/usa/north-carolina/charlotte/4021-rose-lake/
North Carolina,Charlotte,tw telecom,tw telecom Charlotte,"4948 Airport Center Pkwy, Charlotte, CA 28208",35.2210113,-80.9203417,/usa/north-carolina/charlotte/twtc-charlotte/
North Carolina,Raleigh,Flexential,Flexential Raleigh Data Center,"5150 McCrimmon Parkway, Morrisville, CA 27560",35.8503278,-78.8288705,/usa/north-carolina/raleigh/flexential-raleigh/
North Carolina,Raleigh,TierPoint,TierPoint Raleigh - RAL,"5301 Departure Drive, Raleigh, CA 27615",35.854359,-78.5970222,/usa/north-carolina/raleigh/hosted-solutions-raleigh/
North Carolina,Raleigh,LightEdge,LightEdge - Raleigh,"8020 Arco Corporate Drive, Raleigh, CA 27617",35.9074015,-78.7785233,/usa/north-carolina/raleigh/onramp/
North Carolina,Raleigh,TierPoint,TierPoint Raleigh-Cary,"111 Corning Road, Cary, CA 27518",35.7520702,-78.7338627,/usa/north-carolina/raleigh/hosted-solutions-cary/
North Carolina,Raleigh,Lumen,Lumen Raleigh 4,"5301 Departure Dr, Raleigh, CA 27616",35.854359,-78.5970222,/usa/north-carolina/raleigh/lumen-raleigh-4/
North Carolina,Raleigh,DataChambers,DataChambers,"2100 Garner Station Blvd., Raleigh, CA 27603",35.7250938,-78.6624775,/usa/north-carolina/raleigh/datachambers3/
North Carolina,Raleigh,Lumen,Lumen Raleigh 2,"1918 Wake Forest Road, Raleigh, CA 27606",35.805853,-78.6242248,/usa/north-carolina/raleigh/1918-wake-forest-rd/
North Carolina,Raleigh,Lumen,Lumen Raleigh 3,"3440 Tarheel Drive, Raleigh, CA 27609",35.8259077,-78.6094582,/usa/north-carolina/raleigh/level3-raleigh3/
North Carolina,Raleigh,NetActuate,Tranquil Hosting,"500 Gregson Dr, Cary, CA 27511",35.7338798,-78.8149819,/usa/north-carolina/raleigh/tranquil-hosting/
North Carolina,Raleigh,"Celito Communications, Inc.",Celito Data Center,"1400 - 105 Sunday Drive, Raleigh, CA 27606",35.7983651,-78.731306,/usa/north-carolina/raleigh/celito-data-center/
North Carolina,Raleigh,tw telecom,tw telecom Durham,"924 Ellis Rd, Durham, CA 27703",35.9623234,-78.8711021,/usa/north-carolina/raleigh/twtc-durham/
North Carolina,Raleigh,tw telecom,tw telecom Raleigh,"3012 Highwoods Blvd, Raleigh, CA 27604",35.8212156,-78.6044251,/usa/north-carolina/raleigh/twtc-raleigh/
North Carolina,Asheville,DartPoints,DartPoints Asheville,"100 Technology Drive, Asheville, CA 28803",35.4881539,-82.5580616,/usa/north-carolina/asheville/immedion-technology/
North Carolina,Hickory,Google,Google Lenoir Data Center,"708 Lynhaven Dr, Lenoir, CA 28645",35.8983435,-81.5474909,/usa/north-carolina/hickory/google-lenoir/
North Carolina,Hickory,Crackers,Ultra Green Center,"4005 Rocky Ford Road, Newton, CA 28658",36.778261,-119.4179324,/usa/north-carolina/hickory/steel-orca-nc/
North Carolina,Hickory,"Dacentec, Inc",801 Main Street - Lenoir,"801 Main Street NW, Lenoir, CA 28645",35.8392977,-81.4829682,/usa/north-carolina/hickory/801-main-street---lenoir/
North Carolina,Greensboro,Lumen,Lumen Greensboro 1,"201 E Creekridge Road, Greensboro, CA 27406",36.0289433,-79.7945356,/usa/north-carolina/greensboro/level3-greensboro1/
North Carolina,Greensboro,Lumen,Lumen Greensboro 2,"496 Gallimore Dairy Rd, Greensboro, CA 27409",36.0692008,-79.9512494,/usa/north-carolina/greensboro/twtc-greensboro/
North Carolina,Greensboro,Dynamic Quest,Dynamic Quest,"4821 Koger Blvd., Greensboro, CA 27407",36.0497297,-79.8817017,/usa/north-carolina/greensboro/dynamic-quest/
North Carolina,Greensboro,One Source Networks,OSN Greensboro Data Center,"414 N. Church Street, Greensboro, CA 27401",36.0783008,-79.7863369,/usa/north-carolina/greensboro/one-source-greensboro/
North Carolina,Greensboro,tw telecom,tw telecom Winston-Salem,"101 N Chestnut St2, Winston, CA 76101",36.778261,-119.4179324,/usa/north-carolina/greensboro/twtc-winston-salem/
North Carolina,Fayetteville,"Advanced Internet Technologies, Inc.","AIT.com -Fayetteville, NC","421 Maiden Lane, Fayetteville, CA 28301",35.0546942,-78.8826531,/usa/north-carolina/fayetteville/ait-fayetteville/
North Carolina,Mooresville,GIGA Data Centers,GIGA Data Center-1,"1035 Mecklenburg Hwy, Mooresville, CA 28115",35.5638159,-80.8282779,/usa/north-carolina/mooresville/giga-data-center-1/
North Carolina,Durham Nc,CyrusOne Data Centers,CyrusOne DUR1 - Durham,"2223 NE Creek Pkwy, Durham, CA 27713",36.778261,-119.4179324,/usa/north-carolina/durham-nc/cyrusone-dur1/
North Carolina,Durham Nc,TierPoint,TierPoint Raleigh - RTP,"99 T W. Alexander Drive, Durham, CA 27709",39.6462733,-121.7999767,/usa/north-carolina/durham-nc/tierpoint-raleigh-rtp/
North Carolina,Winston Salem,DataChambers,DataChambers,"3310 Old Lexington Road, Winston, CA 27107",36.0558123,-80.226524,/usa/north-carolina/winston-salem/datachambers/
North Carolina,Winston Salem,SolidSpace,SolidSpace,"450 W. Hanes Mill Road, Winston, CA 27105",36.778261,-119.4179324,/usa/north-carolina/winston-salem/solidspace/
North Carolina,Catawba,"Five 9s Digital, LLC",NC Data Center Park,"2394 Penny Road, Claremont, CA 28610",36.778261,-119.4179324,/usa/north-carolina/catawba/data-shell-nc/
North Carolina,Goldsboro,Goldsboro Networks,Goldsboro Networks,"113 W Edwards St, Princeton, CA 27569",35.4659942,-78.1605497,/usa/north-carolina/goldsboro/goldsboro-networks/
Alabama,Birmingham,DC BLOX Inc.,DC BLOX Birmingham,"433 6th Street South, Birmingham, CA 35233",33.5000085,-86.821554,/usa/alabama/birmingham/dc-blox-bhm-1/
Alabama,Birmingham,Lumen,Lumen Birmingham 2,"401 6th Ave S, Birmingham, CA 35205",33.495892,-86.823344,/usa/alabama/birmingham/lumen-birmingham-2/
Alabama,Birmingham,Lumen,Lumen Birmingham 1,"2001 Park Place North, Birmingham, CA 35203",33.5195028,-86.8098072,/usa/alabama/birmingham/level3-birmingham1/
Alabama,Birmingham,Fresh Technology,Fresh Technology,"2200 Riverchase Center, Hoover, CA 35244",33.3638128,-86.783354,/usa/alabama/birmingham/fresh-technology/
Alabama,Birmingham,tw telecom,tw telecom Birmingham,"505 20th St N, Birmingham, CA 35203",33.5186171,-86.8081859,/usa/alabama/birmingham/twtc-birmingham/
Alabama,Montgomery,"Sparrow Technology Solutions, LLC.","Sparrow Technology Solutions, LLC.","3015 McGehee Rd., Montgomery, CA 36111",32.3381154,-86.2585292,/usa/alabama/montgomery/sparrow-technology/
Alabama,Montgomery,tw telecom,tw telecom Montgomery #1,"1 Court Sq, Montgomery, CA 36104",36.778261,-119.4179324,/usa/alabama/montgomery/twtc-montgomery1/
Alabama,Montgomery,tw telecom,tw telecom Montgomery #2,"3613 Eastern Blvd, Montgomery, CA 36116",32.3298786,-86.2353513,/usa/alabama/montgomery/twtc-montgomery2/
Alabama,Mobile,Lumen,Lumen Mobile 1,"50 N. Lawrence St., Mobile, CA 36602",30.6909895,-88.0484454,/usa/alabama/mobile/level3-mobile1/
Alabama,Mobile,Server Corps,Server Corps,"650 Clinic Dr, Mobile, CA 36688",30.6953657,-88.0398912,/usa/alabama/mobile/server-corps/
Alabama,Mobile,"Assurance Technology, LLP","Assurance Technology, LLp","316 Bel Air Blvd, Mobile, CA 36606",30.6747632,-88.1183369,/usa/alabama/mobile/assurance-technology/
Alabama,Mobile,tw telecom,tw telecom Mobile,"63 S Royal St, Mobile, CA 36602",30.6911782,-88.0403883,/usa/alabama/mobile/twtc-mobile/
Alabama,Bridgeport,Google,Google Jackson County Data Center,"48809 Al Highway 277, Bridgeport, CA 35740",38.2557045,-119.2313932,/usa/alabama/bridgeport/google-jackson-county/
Alabama,Huntsville,DC BLOX Inc.,DC BLOX Huntsville,"333 Diamond Drive NW, Huntsville, CA 35806",34.7099011,-86.6929347,/usa/alabama/huntsville/dc-blox-hsv-1/
Alabama,Huntsville,META,Meta Hunstville Data Center,"5400 Prosperity Dr NW, Huntsville, CA 35810",34.840567,-86.629529,/usa/alabama/huntsville/meta-data-center-hunstville/
Tennessee,Chattanooga,Airnet,"Airnet, by Dataprise","801 Broad Street, Chattanooga, CA 37402",35.046922,-85.3109394,/usa/tennessee/chattanooga/airnet-group/
Tennessee,Chattanooga,DC BLOX Inc.,DC BLOX Chattanooga,"807 East 16th Street, Chattanooga, CA 37408",35.0315828,-85.297271,/usa/tennessee/chattanooga/cha-1/
Tennessee,Chattanooga,MCA,MCA corporate,"6048 century oaks dr, Chattanooga, CA 37416",35.0759543,-85.1842922,/usa/tennessee/chattanooga/mca-corporate/
Tennessee,Chattanooga,Peacecom,Chattanooga,"1100 East 11th Street, Chattanooga, CA 37404",36.778261,-119.4179324,/usa/tennessee/chattanooga/chattanooga/
Tennessee,Knoxville,SH Data Centers,THE FORT,"550 Fort Summit Way, Knoxville, CA 37915",36.778261,-119.4179324,/usa/tennessee/knoxville/the-fort/
Tennessee,Knoxville,SH Data Centers,SH Data Centers,"550 Fort Summit Way, Knoxville, CA 37915",36.778261,-119.4179324,/usa/tennessee/knoxville/sh-data-centers/
Tennessee,Knoxville,Digital Crossing Network,Digital Crossing Networks,"500 W. Summit Hill, Knoxville, CA 37902",36.778261,-119.4179324,/usa/tennessee/knoxville/digital-crossing/
Tennessee,Knoxville,Webservio,Infinity Data Center,"2575 Willow Point Way, Knoxville, CA 37931",36.778261,-119.4179324,/usa/tennessee/knoxville/infinity-data-center/
Tennessee,Nashville,Flexential,Flexential Nashville - Brentwood Data Center,"7100 Commerce Way, Brentwood, CA 37027",35.9724528,-86.8087485,/usa/tennessee/nashville/flexential-brentwood/
Tennessee,Nashville,Flexential,Flexential Nashville - Cool Springs Data Center,"425 Duke Dr., Franklin, CA 37067",35.9250637,-86.8688899,/usa/tennessee/nashville/flexential-cool-springs/
Tennessee,Nashville,Flexential,Flexential Nashville - Franklin Data Center,"4600 Carothers Parkway, Franklin TN, 37067, Franklin, CA 37067",35.9198096,-86.8156402,/usa/tennessee/nashville/flexential-franklin-data-center/
Tennessee,Nashville,Centersquare,Centersquare Nashville,"1398 Gateway Dr., Gallatin, CA 37066",36.4055272,-86.3924455,/usa/tennessee/nashville/evoque-nashville/
Tennessee,Nashville,TierPoint,TierPoint Nashville,"311 Eddy Lane, Nashville, CA 37064",36.1626638,-86.7816016,/usa/tennessee/nashville/tierpoint-nashville/
Tennessee,Nashville,EdgeConneX,EdgeConneX Nashville - EDCNAS01,"1841 Air Lane Dr, Building 3, Nashville, CA 37210",36.1448813,-86.7017215,/usa/tennessee/nashville/edcnas01/
Tennessee,Nashville,H5 Data Centers,H5 Data Centers Nashville,"5 Data Centers211 Commerce St, Nashville, CA 37201",36.778261,-119.4179324,/usa/tennessee/nashville/h5-nashville/
Tennessee,Nashville,Meta,Meta Gallatin Data Center,"1 Meta Lp, Gallatin, CA 37066",36.4064288,-86.3711745,/usa/tennessee/nashville/meta-gallatin-data-center/
Tennessee,Nashville,CPR,320 Hill,"320 Hill Avenue, Nashville, CA 37210",36.1351064,-86.7284,/usa/tennessee/nashville/320-hill/
Tennessee,Nashville,Lumen,Lumen Nashville 1,"2990 Sidco Drive, Nashville, CA 37204",36.1626638,-86.7816016,/usa/tennessee/nashville/level3-nashville1/
Tennessee,Nashville,Lumen,Lumen Berry Hill,"708 Melrose Ave, Berry Hill, CA 37211",36.1166813,-86.7663074,/usa/tennessee/nashville/twtc-berry-hill/
Tennessee,Nashville,Lumen,Lumen Nashville 3,"2208 9th Ave North, Nashville, CA 37208",36.778261,-119.4179324,/usa/tennessee/nashville/level3-nashville3/
Tennessee,Nashville,Lumen,Lumen Nashville 2,"2530 Perimeter Place Drive, Nashville, CA 37214",36.1498688,-86.6797864,/usa/tennessee/nashville/level3-nashville2/
Tennessee,Nashville,365 Data Centers,365 Data Centers - Nashville,"147 Fourth Avenue, Nashville, CA 37219",36.778261,-119.4179324,/usa/tennessee/nashville/switchdata-nashville/
Tennessee,Nashville,Data Suites,Data Suites,"1020 W College St, Murfreesboro, CA 37129",35.8573694,-86.4064994,/usa/tennessee/nashville/data-suites/
Tennessee,Nashville,DataBank,DataBank - zColo - 209 10th Ave South,"209 10th Ave South, Nashville, CA 37203",36.1523805,-86.7893889,/usa/tennessee/nashville/zcolo-209-10th-ave-south/
Tennessee,Nashville,Windstream,Windstream Nashville,"940 3rd Ave North, Nashville, CA 37201",36.778261,-119.4179324,/usa/tennessee/nashville/nuvox-nashville/
Tennessee,Nashville,tw telecom,tw telecom Nashville,"535 Mainstream Dr, Nashville, CA 37228",36.2002069,-86.8093243,/usa/tennessee/nashville/twtc-nashville/
Tennessee,Nashville,Iris Networks,IRIS - Nashville,"211 Commerce Street, Nashville, CA 37201",36.1626255,-86.7762776,/usa/tennessee/nashville/iris-nashville/
Tennessee,Jackson,Aeneas Internet & Telephone,Aeneas Internet & Telephone,"300 N Cumberland St, Jackson, CA 38301",36.778261,-119.4179324,/usa/tennessee/jackson/aeneas-internet--telephone/
Tennessee,Memphis,EdgeConneX,EdgeConneX Memphis - EDCMEM01,"4005 S Mendenhall Rd, Unit #6, Memphis, CA 38115",35.0387834,-89.8853563,/usa/tennessee/memphis/edgeconnex-edcmem01/
Tennessee,Memphis,DataBank,DataBank MEM1 - Memphis,"7620 Appling Center Dr, Memphis, CA 38133",35.2031039,-89.8084231,/usa/tennessee/memphis/colocation-memphis/
Tennessee,Memphis,Expedient Data Centers,Expedient Memphis,"3180 Players Lane, Memphis, CA 38125",35.1495343,-90.0489801,/usa/tennessee/memphis/expedient-memphis/
Tennessee,Memphis,Sentinel Datacenters,Sentinel TN-1,"3180 Players Ln, Memphis, CA 38125",35.1495343,-90.0489801,/usa/tennessee/memphis/sentinel-tn-1/
Tennessee,Memphis,Lumen,Lumen Memphis 1,"3993 Crowfarn Drive, Memphis, CA 38118",35.028986,-89.931002,/usa/tennessee/memphis/level3-memphis1/
Tennessee,Memphis,XO Communications,XO Memphis,"5127 Truse Rd, Memphis, CA 38117",35.1086913,-89.8909261,/usa/tennessee/memphis/xo-memphis/
Tennessee,Memphis,WorldSpice Technologies,Worldspice,"5050 Poplar Ave, Memphis, CA 38157",35.1124121,-89.8939398,/usa/tennessee/memphis/worldspice/
Tennessee,Memphis,tw telecom,tw telecom Memphis #1,"8110 Cordova Rd, Memphis, CA 38018",35.1587547,-89.7921651,/usa/tennessee/memphis/twtc-memphis1/
Tennessee,Memphis,tw telecom,tw telecom Memphis #2,"5425 E Raines Rd, Memphis, CA 38115",35.034544,-89.8828883,/usa/tennessee/memphis/twtc-memphis2/
Tennessee,Mcminnville,Litewire,Litewire,"204 Red Rd., McMinnville, CA 37110",35.6918586,-85.7605766,/usa/tennessee/mcminnville/litewire/
Tennessee,Clarksville,Google,Google Montgomery County Data Center,"1000 Boolean Dr, Clarksville, CA 37040",36.6194398,-87.2640579,/usa/tennessee/clarksville/google-montgomery-county/
Tennessee,Lebanon Tn,Day Star Data Centers,Day Star Data Center,"712 N. Cumberland St, Lebanon, CA 37087",36.2176868,-86.2904,/usa/tennessee/lebanon-tn/day-star-dc/
South Dakota,Sioux Falls,TierPoint,TierPoint Sioux Falls East,"700 E. 54th St. North, Sioux Falls, CA 57104",43.5960354,-96.7168743,/usa/south-dakota/sioux-falls/cosentry1/
South Dakota,Sioux Falls,TierPoint,TierPoint Sioux Falls West,"5300 N La Mesa Drive, Sioux Falls, CA 57107",43.6070327,-96.8090597,/usa/south-dakota/sioux-falls/cosentry-la-mesa/
South Dakota,Sioux Falls,Midco Solber,Midco Solberg SIoux Falls,"9 miles from Sioux Falls Airport, Sioux Falls, CA 57108",43.5828065,-96.7402171,/usa/south-dakota/sioux-falls/solberg/
Maryland,Baltimore,TierPoint,TierPoint Baltimore - BAL,"1401 Russell St, Baltimore, CA 21230",39.2754165,-76.6254843,/usa/maryland/baltimore/baltimore-technology-park/
Maryland,Baltimore,TierPoint,TierPoint Baltimore - BWI,"813 Pinnacle Drive, Linthicum Heights, CA 21090",39.2133517,-76.6830363,/usa/maryland/baltimore/tierpoint-baltimore/
Maryland,Baltimore,DataBank,DataBank BWI1 - Downtown Baltimore,"300 West Lexington Street, Baltimore, CA 21202",39.2917331,-76.6204858,/usa/maryland/baltimore/databank-bwi1/
Maryland,Baltimore,Expedient Data Centers,Expedient Tide Point,"1050 Hull Street, Baltimore, CA 21230",39.2747973,-76.5909218,/usa/maryland/baltimore/baltimore-tide-point/
Maryland,Baltimore,Expedient Data Centers,Expedient Owings Mills,"11155 Red Run, Baltimore, CA 21117",36.778261,-119.4179324,/usa/maryland/baltimore/baltimore-owings-wills/
Maryland,Baltimore,STACK Infrastructure NVA02 Campus,STACK Infrastructure NVA02 Campus,"Hazel Circle Dr, Bristow, VA 20136",38.7388631,-77.5488741,/usa/maryland/baltimore/stack-infrastructure-nva02-campus/
Maryland,Baltimore,CROWN CASTLE,Crown Castle Baltimore,"111 Market Place, Baltimore, CA 21202",39.28736,-76.60614,/usa/maryland/baltimore/ba-1/
Maryland,Baltimore,AiNET,One Market Center,"300 West Lexington Street, Baltimore, CA 21201",39.2917331,-76.6204858,/usa/maryland/baltimore/one-market/
Maryland,Baltimore,STACK Infrastructure NVA02D,STACK Infrastructure NVA02D,"Hazel Circle Dr, Bristow, VA 20136",38.7388631,-77.5488741,/usa/maryland/baltimore/stack-infrastructure-nva02d/
Maryland,Baltimore,STACK Infrastructure NVA02B,STACK Infrastructure NVA02B,"Hazel Circle Dr, Bristow, VA 20136",38.7388631,-77.5488741,/usa/maryland/baltimore/stack-infrastructure-nva02b/
Maryland,Baltimore,STACK Infrastructure NVA02A,STACK Infrastructure NVA02A,"Hazel Circle Dr, Bristow, VA 20136",38.7388631,-77.5488741,/usa/maryland/baltimore/stack-infrastructure-nva02a/
Maryland,Baltimore,STACK Infrastructure NVA02E,STACK Infrastructure NVA02E,"Hazel Circle Dr, Bristow, VA 20136",38.7388631,-77.5488741,/usa/maryland/baltimore/stack-infrastructure-nva02e/
Maryland,Baltimore,STACK Infrastructure NVA02C,STACK Infrastructure NVA02C,"Hazel Circle Dr, Bristow, VA 20136",38.7388631,-77.5488741,/usa/maryland/baltimore/stack-infrastructure-nva02c/
Maryland,Baltimore,Commercial Media Corp.,Commercial Media,"1430 Joh Ave., Baltimore, CA 21227",39.2604522,-76.6708651,/usa/maryland/baltimore/commercial-media/
Maryland,Baltimore,Lumen,Lumen Baltimore,"300 W Lexington St, Baltimore, MD, 21201",39.2917331,-76.6204858,/usa/maryland/baltimore/level3-baltimore/
Maryland,Baltimore,IDMS-BAL,IDMS-BAL01,"1 South St, Baltimore, CA 21202",39.2893229,-76.6104476,/usa/maryland/baltimore/idms-bal01/
Maryland,Baltimore,DataBank,DataBank - zColo - 111 Market Pl,"111 Market Pl, Baltimore, CA 21202",36.778261,-119.4179324,/usa/maryland/baltimore/zcolo-111-market/
Maryland,Baltimore,Unknown Company,One Market Center,"300 W. Lexington St., Baltimore, CA 21201",39.2917331,-76.6204858,/usa/maryland/baltimore/one-market-center/
Maryland,Baltimore,Unknown Company,Candler Building,"111 Market Place, Baltimore, CA 21202",39.28736,-76.60614,/usa/maryland/baltimore/candler-building/
Maryland,Baltimore,XO Communications,XO Baltimore,"100 S. Charles St., Baltimore, CA 21201",39.2871348,-76.615543,/usa/maryland/baltimore/xo-baltimore/
